time,n0v,n1v,n2v,n3v,n4v,n5v,n6v,n7v,n8v,n9v,n10v,n11v,n12v,n13v,n14v,n15v,n16v,n17v,n18v,n19v,n20v,n21v,n22v,n23v,n24v,n25v,n26v,n27v,n28v,n29v,n30v,n31v,n32v,n33v,n34v,n35v,n36v,n37v,n38v,n39v,n40v,n41v,n42v,n43v,n44v,n45v,n46v,n47v,n48v,n49v,n50v,n51v,n52v,n53v,n54v,n55v,n56v,n57v,n58v,n59v,n60v,n61v,n62v,n63v,n64v,n65v,n66v,n67v,n68v,n69v,n70v,n71v,n72v,n73v,n74v,n75v,n76v,n77v,n78v,n79v,n80v,n81v,n82v,n83v,n84v,n85v,n86v,n87v,n88v,n89v,n90v,n91v,n92v,n93v,n94v,n95v,n96v,n97v,n98v,n99v,n100v,n101v,n102v,n103v,n104v,n105v,n106v,n107v,n108v,n109v,n110v,n111v,n112v,n113v,n114v,n115v,n116v,n117v,n118v,n119v,n120v,n121v,n122v,n123v,n124v,n125v,n126v,n127v,n128v,n129v,n130v,n131v,n132v,n133v,n134v,n135v,n136v,n137v,n138v,n139v,n140v,n141v,n142v,n143v,n144v,n145v,n146v,n147v,n148v,n149v,n150v,n151v,n152v,n153v,n154v,n155v,n156v,n157v,n158v,n159v,n160v,n161v,n162v,n163v,n164v,n165v,n166v,n167v,n168v,n169v,n170v,n171v,n172v,n173v,n174v,n175v,n176v,n177v,n178v,n179v
7.77,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-51.5085,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-33.4155,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.78,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-51.5212,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-33.4115,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.79,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-51.5339,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-33.4076,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.8,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-51.5466,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-33.4036,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.81,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-51.5593,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-33.3996,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.82,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-51.5719,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-33.3956,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.83,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-51.5845,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-33.3916,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.84,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-51.5971,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-33.3876,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.85,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-51.6096,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-33.3836,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.86,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-51.6221,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-33.3796,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.87,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-51.6346,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-33.3755,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.88,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-51.647,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-33.3714,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.89,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-51.6594,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-33.3674,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
7.9,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-51.6717,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-33.3633,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
